supplement_record_id,source_dataset,manuscript_block,source_original_relative_path,source_submitted_file,source_file,instance_index,instance_id,config,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,policy_type,buffer_rule,buffer_eta,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,mc_R_tol,n,file,R
R01696,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,fair_budget_hybrid,10403.0,OK,40.0,3,hybrid,54.48655310005415,77600.49533670602,76207.31658214425,31.19818130091624,51.48979637908143,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01697,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,fair_budget_hybrid,12403.0,OK,40.0,3,hybrid,57.3712846999988,81438.11432198767,79929.83871962856,31.96047093550072,56.88230695394967,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01698,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,fair_budget_hybrid,14403.0,OK,40.0,3,hybrid,55.04285160009749,86735.9721973352,85072.85438140377,36.12653124891315,52.57278057389205,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01699,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,fair_budget_hybrid,11356.0,OK,40.0,3,hybrid,55.10737490002066,80492.07221244951,79614.9407073443,29.96331422493365,63.727347833237936,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01700,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,fair_budget_hybrid,13356.0,OK,40.0,3,hybrid,58.607106199953705,79020.64626771116,77900.18900940736,29.01946780436925,63.482430537732526,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01701,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,fair_budget_hybrid,15356.0,OK,40.0,3,hybrid,56.68341659998987,82635.24156470351,81904.78702189482,30.0086888863281,68.64447981141565,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01702,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,fair_budget_hybrid,10077.0,OK,40.0,3,hybrid,54.40562320000026,78231.74056085822,77438.8750309103,28.546042927734803,64.24578234169145,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01703,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,fair_budget_hybrid,12077.0,OK,40.0,3,hybrid,55.66119230003096,83461.76201554509,82382.40787354259,31.687572891056742,63.36340879721355,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01704,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,fair_budget_hybrid,14077.0,OK,40.0,3,hybrid,56.56995819997974,86005.37038846157,84063.86819586376,32.510240360986806,63.99213240485823,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01705,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,fair_budget_hybrid,10530.0,OK,40.0,3,hybrid,53.532617400051095,79820.58612232911,79251.51613977848,30.318630445679787,61.577431960273,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01706,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,fair_budget_hybrid,12530.0,OK,40.0,3,hybrid,51.88325130008161,79298.55605638635,78454.89270955854,31.06576526984297,56.98464833516775,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01707,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,fair_budget_hybrid,14530.0,OK,40.0,3,hybrid,54.6443579000188,79357.87917275171,78659.78404735988,30.09144478719948,61.12072868693505,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01708,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,fair_budget_hybrid,10165.0,OK,40.0,3,hybrid,58.83022020000499,68411.49889264142,67714.57354263621,24.18821753678629,59.09911940022117,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01709,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,fair_budget_hybrid,12165.0,OK,40.0,3,hybrid,55.719009899999946,71151.62277380166,70356.30649016832,25.84899347109523,58.69559464290317,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01710,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,fair_budget_hybrid,14165.0,OK,40.0,3,hybrid,57.80616050004028,71739.15485569157,70974.71102383742,26.35674585502587,58.15165126731874,True,fair,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01711,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_nominal,11999.0,OK,40.0,3,hybrid,54.18470530002378,65259.07557502415,65083.83209617682,23.05932027797154,57.51775027472269,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,24344.0,beta,0.9,0.7359464999753982,0.0,89925.70569365744,91550.4397287041,91980.79637332662,31.55434677683516,32.158003589901874,32.30822087679125,80.62959149563925,82.1069041905987,82.42404241268663,,,,,,,,,,,,,,,,,,,,,,
R01712,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_nominal,13999.0,OK,40.0,3,hybrid,54.43215090001468,62881.54796918663,62573.12987812114,22.75558486345879,53.08585691164713,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,26344.0,beta,0.9,0.7523521999828517,0.0,85852.30928523518,87541.18885311454,87993.45227242587,30.699189465357392,31.31296913004276,31.48106540311045,74.80819376472805,76.35509714465445,76.69863921940272,,,,,,,,,,,,,,,,,,,,,,
R01713,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_nominal,15999.0,OK,40.0,3,hybrid,53.83305409993045,62840.62360556184,62706.3844012435,22.857237472482755,52.997957106717344,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,28344.0,beta,0.9,0.7907707000849769,0.0,86193.97781149682,87945.6692380613,88369.01108978436,30.959647279535535,31.59780388876549,31.75356901500093,74.58350541396979,76.22419983473971,76.59163534845582,,,,,,,,,,,,,,,,,,,,,,
R01714,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_nominal,11277.0,OK,40.0,3,hybrid,54.71068369993009,62089.99476059588,61938.21719207668,22.016550316316103,54.46684812075399,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,23622.0,beta,0.9,0.763409800012596,0.939,85079.41181141089,86908.6056978919,87362.10973085304,30.15720749921434,30.917622596112764,31.091741236801973,75.13813125054783,76.68133663491786,77.0449222075811,,,,,,,,,,,,,,,,,,,,,,
R01715,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_nominal,13277.0,OK,40.0,3,hybrid,55.41080370009877,62163.93991554394,61870.6603962681,21.99771830930141,54.38786504545713,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,25622.0,beta,0.9,0.7260480999248102,0.6425,86130.97655650505,88169.88492845348,88600.81346348816,30.498603621398598,31.262995076744453,31.424689319333243,76.18522311139432,77.99865409702338,78.34294083157202,,,,,,,,,,,,,,,,,,,,,,
R01716,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_nominal,15277.0,OK,40.0,3,hybrid,57.26439620007295,62180.24195231096,61840.29735011809,21.64367159036605,55.6579014366573,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,27622.0,beta,0.9,0.8426390999229625,0.997,83333.13459753217,84663.35801893949,84868.91396144408,29.10321036611269,29.599699065441545,29.716019244607278,75.23928216697912,76.31971023930859,76.33706943469272,,,,,,,,,,,,,,,,,,,,,,
R01717,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_nominal,11810.0,OK,40.0,3,hybrid,54.84783410001546,64202.58321292413,63746.23048912181,23.280375090524338,53.71020630051209,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,24155.0,beta,0.9,0.7501362999901175,0.9875,85592.83474519056,87174.404917898,87698.96211457791,30.89866576936692,31.56188242305806,31.701872257410532,73.47800652725955,74.82986320835226,75.12179701506099,,,,,,,,,,,,,,,,,,,,,,
R01718,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_nominal,13810.0,OK,40.0,3,hybrid,57.04198199999519,64377.964334968034,63997.257550101705,23.590118870880403,53.09790104356676,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,26155.0,beta,0.9,0.6902935000834987,0.9895,86109.9706052504,87272.66593220891,88136.78555589693,31.121956091550636,31.539330294852306,31.899243490065444,73.78365611025407,75.11716258817194,75.25036237670643,,,,,,,,,,,,,,,,,,,,,,
R01719,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_nominal,15810.0,OK,40.0,3,hybrid,56.43918209988624,60954.28111576168,60728.71021904422,21.297427916191427,54.49573947004178,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,28155.0,beta,0.9,0.7058270999696106,0.702,83872.96830329578,85535.66681446854,86004.8599166071,29.20025627232009,29.76094671995318,29.92435010519407,76.07229475633697,77.61215787544666,78.07291289465566,,,,,,,,,,,,,,,,,,,,,,
R01720,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,mc_nominal,10782.0,OK,40.0,3,hybrid,51.37429900001735,62616.45574478035,62266.08412635399,22.816475125204423,52.17350314112549,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,23127.0,beta,0.9,0.7054517000215128,0.116,85718.9648076913,87744.26569290736,88225.06735742895,30.91487904440089,31.610912168976903,31.794415796281207,73.69704540491058,75.65817975684061,76.17759360041501,,,,,,,,,,,,,,,,,,,,,,
R01721,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,mc_nominal,12782.0,OK,40.0,3,hybrid,56.43074510002043,62369.62278042257,62283.54741139458,22.4512236756636,53.59214925059214,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,25127.0,beta,0.9,0.7470314999809489,0.393,85612.1143067894,87461.20379866735,87987.43094648271,30.47162089486181,31.16696361155669,31.33423971427924,75.13413063449852,76.83523398741696,77.3324592383391,,,,,,,,,,,,,,,,,,,,,,
R01722,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,3.0,syn_n40_L3_3,mc_nominal,14782.0,OK,40.0,3,hybrid,53.25139450002462,62000.07960880091,61879.67650133135,22.332833452332743,53.14191029414593,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,27127.0,beta,0.9,0.7168950000777841,0.4245,85008.42945900389,86946.63453815089,87396.62527130613,30.15431804421853,30.81713929139165,31.000593921172516,74.99130840851642,76.85324558387323,77.36237573431097,,,,,,,,,,,,,,,,,,,,,,
R01723,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,mc_nominal,11634.0,OK,40.0,3,hybrid,57.93724710005336,51770.123795509055,51383.16121795404,17.846688026111284,46.76398127458856,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,23979.0,beta,0.9,0.7240381999872625,0.662,71359.15920861522,72729.66833661948,72985.78074800762,24.765253321631278,25.246896911886463,25.346160822001536,65.01828569298236,66.3008488684435,66.60331124799754,,,,,,,,,,,,,,,,,,,,,,
R01724,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,mc_nominal,13634.0,OK,40.0,3,hybrid,57.70462039997801,51350.853179407386,51294.4349086374,17.617435741530187,47.43287588452462,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,25979.0,beta,0.9,0.7946933000348508,0.555,71629.98278147548,72979.20343145063,73284.83271980472,24.554075262610876,25.05124647509659,25.162226140073276,66.41789963341556,67.6875003492021,67.97268860456353,,,,,,,,,,,,,,,,,,,,,,
R01725,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,4.0,syn_n40_L3_4,mc_nominal,15634.0,OK,40.0,3,hybrid,55.103692100034095,51092.91571352149,50928.62070392915,17.42644142975068,47.34148949633999,True,mc,60.0,0.6,36.0,24.0,0.0,,1.0,1.0,0.0,0.0,2000.0,27979.0,beta,0.9,0.7280429999809712,0.7165,71045.01817050025,72446.83974358074,72697.97997352811,24.148523384912043,24.62186816130121,24.74781591254341,66.65006314699947,67.99072599464816,68.36179203324359,,,,,,,,,,,,,,,,,,,,,,
R01726,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_dro,10006.0,OK,40.0,3,hybrid,54.11271419993136,82739.07850483182,80673.5366149729,33.26306782856751,53.61404734757362,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,22351.0,beta,0.9,0.7605413999408484,0.0,80673.53666988338,80673.53666988338,80673.53666988338,33.263068006418294,33.263068006418294,33.263068006418294,53.61404679771616,53.61404679771616,53.61404679771616,,,,,,,,,,,,,,,,,,,,,,
R01727,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_dro,12006.0,OK,40.0,3,hybrid,56.76430879998952,85030.57650624901,83944.68222767592,34.14330318160217,57.55792626433832,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,24351.0,beta,0.9,0.7139101000502706,0.0,83944.68331076669,83944.6833107667,83944.6833107667,34.14330364632695,34.14330364632695,34.14330364632695,57.55792691557976,57.55792691557976,57.55792691557976,,,,,,,,,,,,,,,,,,,,,,
R01728,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,0.0,syn_n40_L3_0,mc_dro,14006.0,OK,40.0,3,hybrid,57.36224589997437,84789.44387910898,83762.81166464454,35.191670749312735,53.193269757362,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,26351.0,beta,0.9,0.7378748999908566,0.0,83762.81934399865,83762.81934399865,83762.81934399865,35.191673680906014,35.191673680906014,35.191673680906014,53.19327574768539,53.19327574768539,53.19327574768539,,,,,,,,,,,,,,,,,,,,,,
R01729,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_dro,11579.0,OK,40.0,3,hybrid,56.75183850002941,81135.87684962066,80729.53670351666,29.65951476139225,67.3519146869996,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,23924.0,beta,0.9,0.7177638000575826,0.0,80729.5372578307,80729.5372578307,80729.5372578307,29.6595150864776,29.6595150864776,29.6595150864776,67.3519146907084,67.3519146907084,67.3519146907084,,,,,,,,,,,,,,,,,,,,,,
R01730,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_dro,13579.0,OK,40.0,3,hybrid,54.97806690004654,82450.71991861057,81226.82016847821,30.11789678125273,66.72532364521899,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,25924.0,beta,0.9,0.8077979000518098,0.0,81226.83967878175,81226.83967878175,81226.83967878175,30.11790473468575,30.11790473468575,30.11790473468575,66.72533695514659,66.72533695514659,66.72533695514659,,,,,,,,,,,,,,,,,,,,,,
R01731,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,1.0,syn_n40_L3_1,mc_dro,15579.0,OK,40.0,3,hybrid,56.9388406999642,81318.58812879627,80058.37162868668,30.328571991598167,63.33288720659949,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,27924.0,beta,0.9,0.7472714999457821,0.0,80058.37341936541,80058.37341936541,80058.37341936541,30.32857271819701,30.32857271819701,30.32857271819701,63.332888440956665,63.332888440956665,63.332888440956665,,,,,,,,,,,,,,,,,,,,,,
R01732,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_dro,11384.0,OK,40.0,3,hybrid,55.06955090002157,85311.10349656893,84054.37988456669,32.882753094029404,62.563776943814894,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,23729.0,beta,0.9,0.7721021999605,0.0,84054.4080559352,84054.4080559352,84054.4080559352,32.88276359977399,32.88276359977399,32.88276359977399,62.56379985848759,62.56379985848759,62.56379985848759,,,,,,,,,,,,,,,,,,,,,,
R01733,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_dro,13384.0,OK,40.0,3,hybrid,56.19328740006313,85923.5198560392,84220.00735571102,32.47118643424049,64.48664537222706,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,25729.0,beta,0.9,0.7458263000007719,0.0,84220.01823789265,84220.01823789265,84220.01823789265,32.471190436328946,32.471190436328946,32.471190436328946,64.48665443585209,64.48665443585209,64.48665443585209,,,,,,,,,,,,,,,,,,,,,,
R01734,ExpD_reliability_corr09,Out-of-sample reliability simulation sweep,DROBaseline/artifacts/results/Final_Results_Beta_Sigma0.15_tol1e-6/run_corr09/ExpD_Evidence_raw_corr09.csv,raw_records/ExpD_Reliability_raw_corr09.csv,GENERATED,2.0,syn_n40_L3_2,mc_dro,15384.0,OK,40.0,3,hybrid,57.96846130001359,85933.46857903512,84549.28058263217,32.31313222693351,65.81545732632264,True,mc,60.0,0.6,36.0,24.0,1.0,,1.5,1.5,1.0,1.0,2000.0,27729.0,beta,0.9,0.6831017999211326,0.0,84549.28431862031,84549.28431862031,84549.28431862031,32.313133667300875,32.313133667300875,32.313133667300875,65.8154601871307,65.8154601871307,65.8154601871307,,,,,,,,,,,,,,,,,,,,,,
