source_file,instance_index,instance_id,layout_id,layout_variant,layout_source,subset_rule,perturbation_rule,config,policy_type,buffer_rule,buffer_eta,run_seed,status,n_tasks,L,mode,time_total,palns_obj,final_obj,ship_time,drone_time,intensify_ran,replan_count,replan_time_total,realized_failure_rate,realized_cost_inflation,subexp,total_time_budget,palns_share,palns_time_limit,intensify_time_limit,dro_enabled,eps_sortie,hat_out,hat_in,dro_clipped_out,dro_clipped_in,mc_samples,mc_seed,mc_dist,mc_corr,mc_R_tol,mc_time,mc_infeasible_rate,mc_obj_mean,mc_obj_p90,mc_obj_p95,mc_makespan_mean,mc_makespan_p90,mc_makespan_p95,mc_drone_time_mean,mc_drone_time_p90,mc_drone_time_p95,cert_time,cert_lb,cert_ub,cert_gap,cert_cuts,heur_gap_to_lb
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,12782,OK,40,3,hybrid,28.36611369997263,41579.748783339775,41410.80601158687,15.109317878417405,34.94436804061618,True,nan,nan,0.0,0.12874227484568207,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,25127,beta,0.7,0.0001,0.20009439997375011,0.0,46742.12738071181,47461.871598454876,47633.68739247451,16.977100131208285,17.230995391695004,17.297673655670224,39.73568257257273,40.403592964339644,40.59952330028527,nan,nan,nan,nan,nan,nan
GENERATED,3,syn_n40_L3_3,syn_n40_L3_3,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,14782,OK,40,3,hybrid,28.32182329997886,41667.43684909507,41327.551995644,15.108839428431995,34.76116659402131,True,nan,nan,0.0,0.124276961962355,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,27127,beta,0.7,0.0001,0.2582962999586016,0.0,46463.614603003894,47169.87407787849,47378.76124902021,16.906911810245724,17.176895717626852,17.25258751715035,39.38192116796926,40.00727880281192,40.20321217373883,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,11634,OK,40,3,hybrid,28.862394899944775,37003.14138834237,36840.53793760239,12.820776322222745,33.4338181996083,True,nan,nan,0.0,0.13676336217728888,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,23979,beta,0.7,0.0001,0.2047119999770075,0.0,41878.97377036886,42541.22210593582,42693.29849205807,14.568194821252206,14.79951465190566,14.859752979697914,38.02898349831136,38.686692014130344,38.814560268525334,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,13634,OK,40,3,hybrid,28.971707500051707,34823.56680378041,34751.94417398509,11.90355160422105,32.25756988179845,True,nan,nan,0.0,0.1398722951060335,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,25979,beta,0.7,0.0001,0.2041612999746576,0.0,39612.77836499713,40256.31019208141,40416.02343669805,13.557652407782891,13.776425816690246,13.843507402307448,36.81059838170272,37.40898199309519,37.55724999048936,nan,nan,nan,nan,nan,nan
GENERATED,4,syn_n40_L3_4,syn_n40_L3_4,uniform,generated,ExpD40,,mc_nominal,static_nominal,,nan,15634,OK,40,3,hybrid,28.721906900056638,37019.47714647409,36890.13474920419,12.944346587145265,33.07721233568277,True,nan,nan,0.0,0.13758191114826324,mc,60.0,0.6,36.0,24.0,0,nan,1.0,1.0,0,0,1000,27979,beta,0.7,0.0001,0.19976490002591163,0.0,41965.54999051666,42619.971326776154,42814.36737302608,14.680622044691475,14.915341284747235,14.980321853238731,37.79665003231366,38.44987392906523,38.60061791198381,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,10659,OK,40,3,hybrid,29.252326900023036,52038.68032043955,51923.475513076555,18.057033214380635,47.17004233028773,True,nan,nan,0.0,0.04928762588409605,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,23004,beta,0.7,0.0001,0.20263039995916188,0.0,54482.660348767095,54963.388926540436,55056.42667381485,18.919679421846517,19.081544613687466,19.112853490480486,49.59823407028448,50.047548412419054,50.164167106762946,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,12659,OK,40,3,hybrid,28.177029700018466,52433.08680289812,51884.36547232946,19.332919134862316,42.2631176512523,True,nan,nan,0.0,0.04433978632939967,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,25004,beta,0.7,0.0001,0.19863639993127435,0.0,54184.90715120903,54613.486840151716,54726.07366500306,20.124892530680114,20.28092306979614,20.320598330665682,44.383532997895195,44.774874966888575,44.888298733163346,nan,nan,nan,nan,nan,nan
GENERATED,0,syn_n40_L3_0,syn_n40_L3_0,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,14659,OK,40,3,hybrid,28.89614910003729,45947.49980064519,45489.4097063347,17.713125990437558,34.171323383535245,True,nan,nan,0.0,0.04193908089478698,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,27004,beta,0.7,0.0001,0.23179780005011708,0.0,47397.19373986478,47796.72696834549,47881.21972997684,18.376349451469835,18.517449016178066,18.553002955474792,35.905332605257904,36.2627285774351,36.360684505660856,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,11690,OK,40,3,hybrid,29.085678200004622,48237.95403438974,47970.42468448483,17.117192992897323,41.93599243679865,True,nan,nan,0.0,0.049263230311419194,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,24035,beta,0.7,0.0001,0.23457200010307133,0.0,50333.602763853196,50768.74834714419,50879.26726715612,17.92281951034651,18.080095170591868,18.119733608733625,44.14402132503139,44.55574459653743,44.686842529360646,nan,nan,nan,nan,nan,nan
GENERATED,1,syn_n40_L3_1,syn_n40_L3_1,uniform,generated,ExpD40,,mc_buffered,static_buffered,global_speed_shrink,1.1,13690,OK,40,3,hybrid,28.811153099988587,44771.39927855892,44285.22080167131,15.982948771968813,38.03157308738743,True,nan,nan,0.0,0.048308044739712966,mc,60.0,0.6,36.0,24.0,1,nan,1.1,1.1,1,1,1000,26035,beta,0.7,0.0001,0.20361660001799464,0.0,46424.55322946652,46850.538517304085,46963.92580122682,16.736582933497395,16.886623325138814,16.933625636131985,39.938582761157654,40.32650699595759,40.41496818343579,nan,nan,nan,nan,nan,nan
